"Datum","SAP.DE","SIE.DE","BAYN.DE","BAS.DE","ALV.DE","DAI.DE","DTE.DE","ADS.DE","BMW.DE","VOW3.DE"
"29-11-2018",89.890282,95.029282,60.868538,62.011749,181.014359,47.430229,14.691536,194.851913,69.19706,145.166077
"30-11-2018",89.712669,95.122177,61.641685,61.54327,178.468903,46.51757,14.787028,192.18811,68.589157,144.0439
"03-12-2018",91.281563,96.645622,63.560226,62.470665,181.454544,48.628391,14.748831,195.049225,71.866165,148.184311
"04-12-2018",90.728989,95.679535,62.357563,61.189514,180.267944,47.224297,14.734508,195.542511,70.697838,143.695648
"05-12-2018",89.110771,93.821678,62.624821,60.242989,176.363632,46.80307,14.629465,193.815979,70.441383,142.786316
"06-12-2018",86.75251,90.728348,59.532234,58.273453,168.440201,43.910641,14.352537,190.954865,68.456177,138.336334
"07-12-2018",87.492546,90.746933,60.54401,58.024868,167.827759,43.74683,14.428931,192.829391,68.114227,138.800674
"10-12-2018",87.285339,90.06881,58.033669,55.835434,166.296646,42.562714,14.309566,190.214935,66.584961,136.382202
"11-12-2018",88.656876,90.942009,59.990395,56.294353,166.488037,43.709385,14.395509,194.851913,67.800774,141.335236
"12-12-2018",90.018555,92.437576,61.403061,57.059223,168.803818,44.388027,14.505325,196.430466,69.121071,145.243469
"13-12-2018",89.574532,93.301483,61.469875,57.728485,168.612442,44.500359,14.395509,197.31839,70.460373,144.81781
"14-12-2018",88.745689,93.078537,60.477192,57.460777,169.224869,44.341228,14.424156,192.878723,70.54586,142.90239
"17-12-2018",87.482689,92.502602,61.088074,56.638546,167.732056,44.388027,14.529199,184.344711,70.289398,141.702835
"18-12-2018",86.584763,93.19001,60.524918,56.848881,167.234436,44.08849,14.45758,183.703415,69.78598,141.509354
"19-12-2018",88.035248,92.437576,58.825909,57.690239,168.363632,44.205498,14.681987,184.542023,69.766975,142.089798
"20-12-2018",86.6045,91.397179,58.224571,57.126148,167.425842,43.540894,14.443255,181.28627,68.237709,139.20697
"21-12-2018",85.272423,91.19281,58.596825,58.053555,167.483261,43.821712,14.333439,182.272858,68.323196,138.626541
"27-12-2018",84.650795,89.009834,56.468288,57.04966,164.746414,42.3755,13.93237,177.685211,66.356995,132.957657
"28-12-2018",85.775658,90.458954,57.804592,57.747604,167.598083,42.974579,14.152002,179.954361,67.154869,134.389389
"02-01-2019",85.854591,91.109207,58.090942,58.053555,167.464111,42.356777,14.152002,181.927551,66.243011,131.816132
"03-01-2019",83.190445,88.666122,58.033669,57.384293,165.703354,41.912151,14.257045,181.483582,65.587608,130.365051
"04-01-2019",85.292168,92.14032,61.947124,60.415085,169.722488,44.06041,14.366861,188.488388,68.114227,135.898514
"07-01-2019",85.469772,90.932716,60.963989,60.137821,168.344498,44.144653,14.385959,187.156494,68.50367,136.053299
"08-01-2019",86.801849,91.294998,62.538914,60.443768,168.516754,44.462917,14.194974,191.694809,68.589157,138.336334
"09-01-2019",87.995781,91.62941,62.605728,60.548939,169.511963,45.787445,14.104257,191.250854,69.292046,141.702835
"10-01-2019",88.252327,91.740883,62.882534,60.711472,170.832535,46.138466,14.113806,192.878723,68.893112,140.19371
"11-01-2019",87.818169,90.598297,62.710724,60.262108,171.253586,45.77808,14.070833,194.358612,68.22821,137.54306
"14-01-2019",86.900513,90.431091,61.899399,59.860554,171.502396,46.124428,14.042186,194.654587,68.000244,139.4198
"15-01-2019",88.114189,90.75621,62.061661,60.233429,171.52153,46.278873,14.023088,196.578445,68.02874,140.329147
"16-01-2019",88.281929,90.65403,62.118938,60.109135,172.631577,46.662659,14.013538,195.443863,67.943253,140.174362
"17-01-2019",89.278519,90.942009,61.240799,60.233429,172.47847,45.806164,13.93237,197.31839,67.686798,138.239578
"18-01-2019",91.863724,93.412949,63.474327,62.71925,176.076553,47.636162,14.218848,201.264755,69.662491,140.909576
"21-01-2019",90.748726,93.598732,62.968441,62.289013,176.45932,47.477036,13.875073,203.237946,69.368034,140.155014
"22-01-2019",90.146828,92.363258,62.958897,61.51458,175.425842,47.336624,13.884624,203.040619,69.083084,138.916763
"23-01-2019",90.383636,91.638702,62.997078,60.386402,175.387558,47.065166,13.803454,204.520508,68.608154,137.620453
"24-01-2019",91.261818,91.963821,63.016163,60.701912,177.033493,47.823376,13.550399,199.587555,69.453529,140.793488
"25-01-2019",91.429573,93.19001,64.724724,62.231644,177.913879,49.208748,13.459682,201.264755,70.621849,146.69455
"28-01-2019",91.133553,92.911324,63.560226,61.705803,176.497604,48.853043,13.559948,200.376831,70.270409,144.856522
"29-01-2019",88.617409,93.375786,62.98753,62.375057,177.645935,48.675194,13.641117,201.56073,70.146919,142.805649
"30-01-2019",87.650429,92.688385,62.701183,62.633205,177.511963,48.4599,13.59337,203.435257,69.653,142.612183
"31-01-2019",89.051567,92.495247,63.187973,61.017418,176.95694,48.35693,13.550399,204.915146,69.776474,143.773041
"01-02-2019",89.584396,92.340736,63.922943,61.657993,178.143539,49.639336,13.569498,196.183807,70.422379,144.682388
"04-02-2019",89.762009,91.741997,64.495644,61.906578,177.856461,48.83432,13.516976,194.111969,69.567505,142.84436
"05-02-2019",91.666382,93.026382,66.127838,63.254665,179.52153,49.527008,13.832102,200.080841,69.918953,144.450226
"06-02-2019",91.676247,92.137939,65.927391,62.958271,179.062195,48.628391,13.693639,199.291565,69.956955,144.527603
"07-02-2019",89.752136,89.607788,63.951576,60.386402,176.574158,46.077621,13.545625,196.825089,67.648796,137.678513
"08-02-2019",90.442848,88.38134,63.187973,59.812752,174.851669,44.940304,13.502653,195.690521,66.043541,135.298737
"11-02-2019",91.242088,89.086304,63.560226,60.529816,176.114822,45.080715,13.521751,196.825089,65.929558,136.266113
"12-02-2019",91.173019,89.066994,64.428825,62.145599,177.301437,46.22739,13.516976,198.403641,66.404488,139.535889
"13-02-2019",92.12027,88.922134,65.201973,62.002186,177.66507,47.009003,13.526526,195.986481,66.86042,139.0522
"14-02-2019",92.317612,89.086304,62.567554,61.686676,176.267944,46.147827,13.507428,194.358612,65.872566,137.233505
"15-02-2019",93.047791,91.375031,65.068344,63.407635,181.952148,47.374065,13.617245,196.479782,67.221359,139.690659
"18-02-2019",92.958984,90.679718,65.0588,63.235538,181.358856,47.177494,13.731835,195.887833,67.050385,138.084808
"19-02-2019",92.7715,90.824577,64.715179,62.967834,182.813385,47.233658,13.827328,199.094254,67.477821,138.510452
"20-02-2019",93.195793,91.355713,65.249702,63.407635,183.732056,48.450535,13.92282,199.390244,68.874115,141.896301
"21-02-2019",93.511543,91.201202,64.810631,62.853104,184.880371,48.77816,13.975342,200.080841,69.453529,141.799576
"22-02-2019",94.143051,92.553185,63.951576,62.384621,185.703339,48.862404,14.018313,201.363419,69.46302,141.935013
"25-02-2019",93.718765,93.258156,63.884762,61.944824,185.779907,50.023121,13.92282,207.480286,70.00444,146.249542
"26-02-2019",93.264862,94.764648,63.474327,64.593178,186.832535,49.751663,13.841652,211.032013,70.289398,146.094772
"27-02-2019",92.564293,93.36438,66.127838,64.325478,186.105255,49.498928,13.827328,210.242752,70.517365,146.713898
"28-02-2019",92.949112,92.833237,67.082336,64.04821,187.177032,49.292992,13.832102,210.736038,70.583855,145.978683
"01-03-2019",93.629951,93.615463,68.180016,65.07122,188.842102,49.873348,13.870299,213.005188,71.001793,149.151703
"04-03-2019",93.422745,94.079002,69.058159,65.310242,189.1866,50.060562,13.927595,212.90654,70.925804,149.209763
"05-03-2019",94.103584,93.885864,69.497223,65.138145,189.607651,49.527008,14.027862,213.794464,71.296249,149.190414
"06-03-2019",93.935837,93.885864,69.172699,65.090347,189.913879,48.862404,14.023088,214.682404,70.792824,147.216934
"07-03-2019",94.054245,93.142265,67.903214,64.115135,188.765549,47.214935,14.199749,212.709229,69.425026,145.049988
"08-03-2019",94.330521,91.877197,66.328285,63.484123,187.444977,46.877956,14.194974,207.77626,68.541664,142.263916
"11-03-2019",94.567337,92.495247,65.28788,63.92392,188.325363,47.505116,14.290467,209.749451,69.510521,141.876968
"12-03-2019",94.330521,92.813927,63.989758,63.866558,188.191391,47.327263,14.328664,206.986984,69.434525,139.284363
"13-03-2019",95.119904,92.862221,64.94426,64.134262,189.894745,47.626804,14.428931,202.054031,69.93795,140.793488
"14-03-2019",95.711937,93.51889,64.705635,63.283344,190.813385,47.711048,14.505325,208.762863,70.080429,139.458496
"15-03-2019",98.030731,94.619797,64.66745,64.54538,192.248795,48.366291,14.763155,209.552124,70.374886,139.613281
"18-03-2019",97.537369,94.619797,64.934715,64.009964,191.578949,47.832737,14.944591,204.619156,70.450874,140.754791
"19-03-2019",98.810242,96.087669,66.528725,64.822647,191.578949,49.480206,14.982788,208.170898,71.923157,143.076523
"20-03-2019",98.770767,94.011398,60.133572,64.535812,190.354065,48.413097,14.958915,206.986984,68.370689,139.226318
"21-03-2019",98.770767,95.035057,58.491829,64.134262,188.803833,48.207161,15.087831,205.704422,67.582314,138.27829
"22-03-2019",97.369629,92.01239,56.601917,62.633205,187.885162,47.271099,14.939817,207.085648,66.110031,134.602219
"25-03-2019",97.330154,91.645424,54.969723,62.451546,187.75119,47.505116,14.849099,209.848099,65.464127,135.26004
"26-03-2019",99.520676,91.529541,54.473381,62.40374,189.071777,47.168133,14.930267,211.327988,64.504776,134.099167
"27-03-2019",98.908913,92.29245,53.767052,62.260334,189.473679,48.06675,14.930267,211.032013,64.808731,134.505463
"28-03-2019",100.092979,91.741997,53.72887,62.661888,188.937805,47.823376,14.83,211.919952,64.485771,133.96373
"29-03-2019",101.632263,92.649757,54.979263,62.652325,189.741623,48.909206,14.795,213.695816,65.30265,135.743744
"01-04-2019",101.632263,94.59082,55.609234,63.732708,191.330139,50.921741,14.834,216.260956,66.205009,139.748718
"02-04-2019",101.730934,95.768982,56.458744,64.229866,192.870819,51.436573,14.824,218.678101,67.677292,141.335236
"03-04-2019",102.461105,97.246513,57.661415,66.3237,196.746414,51.942047,14.946,220.552628,68.940605,143.6763
"04-04-2019",102.263763,97.516914,57.919128,66.084679,197.703354,52.625374,15.052,223.36441,69.662491,145.069351
"05-04-2019",101.138901,98.637131,58.673187,66.409744,197.703354,52.428795,14.984,224.498993,70.089928,143.908463
"08-04-2019",100.52713,98.52124,58.501377,66.180283,196.555023,52.391357,14.974,221.736542,69.880959,144.450226
"09-04-2019",97.073608,97.246513,58.148209,65.69268,196.79425,51.698669,14.968,221.144577,69.52951,143.173264
"10-04-2019",98.376076,98.096336,58.673187,65.807411,197.607651,51.539539,14.926,223.265762,69.52002,142.786316
"11-04-2019",98.346481,98.926842,58.024124,66.553162,198.995209,51.904606,14.86,222.377823,69.823975,146.210861
"12-04-2019",98.070198,100.298141,58.625458,68.637428,199.330139,53.046597,14.828,222.377823,71.514717,148.339111
"15-04-2019",98.435287,100.182259,58.902264,68.981621,200.765549,52.878109,14.952,223.265762,71.856667,149.925613
"16-04-2019",98.149139,100.954826,59.379517,69.727364,202.870819,53.308697,14.95,226.620163,72.569061,151.512131
"17-04-2019",98.050468,102.210236,58.740002,70.683449,204.68898,54.366447,14.78,226.37352,73.376434,156.097549
"18-04-2019",99.145729,102.847603,58.377289,70.903351,205.598083,55.517803,14.888,229.037308,73.851364,157.819504
"23-04-2019",100.487663,102.055725,59.17907,71.218857,205.071777,55.330589,15,227.804077,73.613899,154.781906
"24-04-2019",113.097961,101.997787,57.460972,69.956825,202.822968,54.703426,14.824,227.60675,72.635544,152.363434
"25-04-2019",113.512383,102.017097,58.262753,69.564835,204.114838,54.010742,14.92,225.682907,71.980141,150.389969
"26-04-2019",112.821671,101.688759,58.740002,69.622192,204.641159,54.572376,14.96,226.126862,72.379082,150.680176
"29-04-2019",113.472916,102.229553,59.380001,69.297127,204.68898,54.422607,14.95,225.534927,72.084625,151.105835
"30-04-2019",113.058495,103.079376,59.34,69.306686,205.550247,54.609821,14.914,226.028214,72.094131,149.983658
"02-05-2019",111.598145,101.727386,61.57,69.153717,205.550247,54.862556,14.99,225.830887,71.999146,155.497772
"03-05-2019",112.150711,102.132988,61.869999,69.669998,205.789474,54.797035,14.918,246.450668,71.875656,155.052765
"06-05-2019",111.006111,101.012764,61.130001,69,203.301437,53.673759,14.894,249.410446,70.289398,152.479523
"07-05-2019",108.598511,98.965477,59.610001,66.449997,201.052643,52.999794,14.862,246.64798,68.655647,149.383881
"08-05-2019",109.624702,103.484978,59.650002,66.730003,200,53.636318,14.93,253.110153,67.800774,149.538666
"09-05-2019",108.618248,101.669441,57.07,65.519997,198.820007,52.091816,14.846,246.5,65.825073,146.559113
"10-05-2019",108.776115,103.34977,57.540001,65.230003,198.839996,50.444347,14.914,252,65.416641,145.417603
"13-05-2019",108.440636,101.186592,56.470001,63.150002,196.839996,48.787518,14.64,245.800003,64.647247,142.728256
"14-05-2019",110.433807,102.403381,55.330002,63.139999,200.399994,49.377239,14.868,250.449997,64.476273,144.160004
"15-05-2019",111.459999,103.021431,56.450001,63.57,201.649994,50.828133,14.866,253.100006,66.489975,149.119995
"16-05-2019",116.080002,104.933533,57.290001,64.599998,206.649994,50.547314,15.206,251.449997,66.300003,148.100006
"17-05-2019",114.599998,103.736053,56.950001,63.560001,204.350006,49.948235,15.21,255.5,66.160004,147.139999
"20-05-2019",111.900002,101.881897,55.799999,61.93,201.699997,48.693913,15.286,251,64.809998,144.820007
"21-05-2019",113.760002,103.542915,56.07,62.220001,204.449997,48.787518,15.118,257.75,64.629997,144.699997
"22-05-2019",115.68,102.886238,55.849998,62.040001,202.899994,47.580002,15.09,263.049988,64.230003,144.300003
"23-05-2019",113.18,100.143631,54.209999,60.560001,199.800003,47.330002,15.046,259.799988,63.389999,142
"24-05-2019",113.620003,101.611504,53.900002,60.73,202,47.43,15.07,259.25,63.470001,142.860001
"27-05-2019",113.720001,101.688759,54.669998,60.990002,202.800003,47.700001,15.216,261.850006,63.759998,144.059998
"28-05-2019",113.160004,101.688759,55.43,59.889999,201.649994,47.68,15.26,264.049988,63.84,144.839996
"29-05-2019",111.199997,99.313118,53.91,59.57,199.080002,47.23,15.164,258.600006,63.150002,143.279999
"30-05-2019",112,99.583527,54.299999,59.82,201.350006,47.299999,15.204,258.25,63.049999,143.220001
"31-05-2019",110.419998,97.961136,52.82,59.060001,198.860001,46.435001,15.11,256.200012,62.02,139.5
"03-06-2019",111.220001,98.907524,53.880001,59.150002,199.160004,46.654999,15.224,259.200012,61.639999,140.059998
"04-06-2019",111.139999,100.703735,54.5,61.32,203.399994,48.580002,15.234,258,63.43,144.660004
"05-06-2019",111.959999,100.896881,53.98,61.060001,202.300003,48.049999,15.296,257.399994,63.02,142.779999
"06-06-2019",111.379997,100.027748,53.290001,60.880001,202.149994,47.314999,15.354,260.5,62.34,141.839996
"07-06-2019",113.720001,100.665108,52.869999,61.279999,204.300003,47.605,15.388,265.25,62.32,141.880005
"11-06-2019",113.18,101.939842,53.849998,62.779999,206.5,48.470001,15.328,262.100006,62.98,143.740005
"12-06-2019",113.32,101.418358,53.310001,61.950001,206.25,48.09,15.47,256.799988,62.639999,142.360001
"13-06-2019",114.440002,101.572876,53.630001,61.639999,207.600006,48.174999,15.46,259.299988,62.779999,142.800003
"14-06-2019",113.540001,100.452652,52.849998,60.48,207.399994,47.419998,15.39,260.600006,62.459999,141.240005
"17-06-2019",114.620003,99.87323,52.529999,59.98,208.149994,47.314999,15.354,262.799988,62.099998,140.720001
"18-06-2019",118.160004,102.171616,54.07,61.59,211.050003,48.66,15.578,273.299988,63.610001,143.320007
"19-06-2019",116.980003,102.635147,55.029999,62.200001,211.699997,49.200001,15.52,267.100006,64.199997,145.360001
"20-06-2019",118.720001,102.808975,55.490002,62.540001,211.850006,49.369999,15.454,269.25,64.559998,146.899994
"21-06-2019",118.5,102.11367,54.82,62.689999,212.699997,49.619999,15.412,268.799988,64.440002,147.179993
"24-06-2019",118.82,102.422691,55.34,62.049999,212.899994,47.759998,15.356,265.450012,63.639999,147
"25-06-2019",118.459999,101.20591,55.32,61.740002,212,47.59,15.356,263.200012,63.150002,145.919998
"26-06-2019",118.5,100.182259,55.990002,62.119999,212.600006,48.115002,15.27,270.899994,64.57,147.5
"27-06-2019",118,99.98912,60.860001,63.080002,210.649994,48.294998,15.17,265.700012,64.849998,147.179993
"28-06-2019",120.760002,101.012764,60.939999,63.919998,212,48.924999,15.212,271.5,65.089996,148.220001
"01-07-2019",122.260002,102.364754,61.310001,63.959999,214.199997,48.810001,15.238,274.350006,65.099998,150
"02-07-2019",123.5,101.399048,60.529999,62.73,216,48.645,15.226,273.799988,65.330002,151
"03-07-2019",124.379997,101.766014,61.009998,62.580002,216.800003,49.02,15.366,278.649994,66.610001,153.619995
"04-07-2019",123.760002,101.920532,60.919998,62.68,217.199997,49.035,15.52,278.25,67.110001,154.639999
"05-07-2019",122.82,98.926842,60.709999,62.560001,217.149994,49.119999,15.46,277.149994,67.050003,154.600006
"08-07-2019",123.199997,97.999771,60.029999,62.59,218.050003,48.580002,15.448,280,66.699997,154.800003
"09-07-2019",123,97.825943,59.799999,60.509998,218.149994,47.77,15.46,281.700012,66.169998,153.960007
"10-07-2019",121.900002,97.323769,59.509998,60.119999,216.5,47.02,15.41,278.649994,65.650002,152.399994
"11-07-2019",121.919998,96.271156,59.139999,59.5,216.5,46.650002,15.312,278.25,65.239998,151.940002
"12-07-2019",121.059998,96.261497,58.830002,60.220001,216.149994,46.34,15.246,276.5,65.889999,153.539993
"15-07-2019",121.419998,96.329094,58.630001,61.029999,217.550003,46.52,15.06,278.600006,66.660004,154.199997
"16-07-2019",120.980003,96.898857,59.080002,61.709999,217.550003,46.82,15,280.700012,67.120003,154.940002
"17-07-2019",120.059998,96.261497,59.009998,60.84,217,46.130001,14.872,280.799988,66.349998,153.059998
"18-07-2019",113.32,95.778641,58.759998,60.43,215.449997,45.380001,14.77,281.850006,66.150002,151.460007
"19-07-2019",112,96.126297,59.549999,60.799999,215.699997,45.439999,14.684,278.950012,66.57,151.460007
"22-07-2019",111.239998,96.087669,59.599998,61.259998,214.5,46.040001,14.7,284.100006,66.769997,151.399994
"23-07-2019",112.459999,97.961136,60.990002,63.669998,216.100006,48.044998,14.738,283.049988,69.339996,157.139999
"24-07-2019",113.779999,98.733696,60.099998,63.860001,215.100006,49.215,14.814,282.25,70.010002,158.619995
"25-07-2019",112.220001,97.497597,59.18,62.759998,212.199997,48.255001,14.656,282.700012,68.949997,154.059998
"26-07-2019",114.099998,97.516914,59.900002,61.939999,212.149994,48.375,14.844,289.799988,68.669998,155.259995
"29-07-2019",113.419998,97.729362,59.330002,62.209999,212.949997,48.470001,15.142,288.899994,68.290001,153.199997
"30-07-2019",110.580002,96.20356,57.16,60.439999,209,47.240002,14.888,279.149994,67.110001,151.740005
"31-07-2019",111.720001,95.595154,58.75,60.529999,210.399994,46.895,14.88,289.549988,66.830002,150.940002
"01-08-2019",113.18,91.741997,60.25,60.700001,211.850006,46.799999,15.052,296.350006,67.489998,150.639999
"02-08-2019",109.360001,88.989738,58,58.209999,204.350006,45.224998,14.828,279.399994,64.650002,146.240005
"05-08-2019",106.18,86.672043,55.830002,56.610001,201.850006,43.935001,14.658,267.799988,63.34,142.979996
"06-08-2019",104,86.565811,55.5,56.529999,200.399994,43.279999,14.6,269.850006,62.259998,142.940002
"07-08-2019",106.199997,86.295418,58.84,56.779999,199.160004,43.310001,14.626,273.549988,62.110001,142.779999
"08-08-2019",108.660004,87.377014,62.970001,58.490002,201.949997,43.849998,14.548,267.450012,62.529999,144.279999
"09-08-2019",106.080002,85.947762,64.629997,58.130001,198.960007,42.580002,14.452,259.649994,61.029999,141.339996
"12-08-2019",106.339996,85.580795,63.759998,58,200.25,42.349998,14.462,261.700012,60.830002,140.960007
"13-08-2019",107.620003,86.179535,64.959999,58.669998,201.300003,42.849998,14.588,261.75,61.040001,142.899994
"14-08-2019",105.480003,83.195503,63.919998,57.32,197.179993,41.535,14.538,255.199997,59.599998,139.880005
"15-08-2019",105.739998,82.084946,62.98,56.200001,196.839996,40.529999,14.648,257.100006,58.82,138.160004
"16-08-2019",107.300003,82.896133,64.610001,56.849998,198.639999,41.244999,14.882,257.700012,59.560001,139.860001
"19-08-2019",107.980003,84.238472,66.300003,57.970001,201.149994,41.970001,14.982,259.5,60.360001,142.320007
"20-08-2019",106.860001,84.228813,66,57.849998,200.449997,41.334999,14.964,260.950012,59.740002,141.139999
"21-08-2019",109.860001,86.063652,67.230003,58.990002,202.149994,41.955002,14.88,265.799988,60.59,142.639999
"22-08-2019",107.480003,85.880165,67.720001,59.060001,200.949997,42.02,14.826,262.549988,60.610001,143.059998
"23-08-2019",106.379997,85.165543,66.589996,58.07,197.639999,40.720001,14.774,259.799988,58.700001,141.160004
"26-08-2019",106.720001,85.532509,66.620003,58,199.160004,41.330002,14.812,261.399994,59.57,142.179993
"27-08-2019",108.540001,85.947762,66.980003,58.240002,198.759995,41.540001,14.9,264.100006,59.490002,143.5
"28-08-2019",107.120003,85.667709,66.699997,58.48,196.820007,41.705002,14.928,265.25,59.720001,143.539993
"29-08-2019",108.379997,86.913467,67.639999,59.669998,199.220001,41.985001,15.14,266,60.169998,145.279999
"30-08-2019",108.599998,87.830887,67.339996,60.18,200.5,42.705002,15.176,269.700012,60.810001,146.100006
"02-09-2019",108.360001,87.405983,66.720001,60.009998,201.550003,42.599998,15.25,270.200012,60.529999,146.660004
"03-09-2019",108.300003,86.787933,66.400002,59.360001,199.720001,43.025002,15.192,270.399994,60.400002,146.279999
"04-09-2019",109.220001,88.072311,67.510002,60.209999,201,43.970001,15.196,273.049988,61.09,147.960007
"05-09-2019",111.480003,88.410316,66.5,61.009998,203.050003,45.349998,15.08,274.799988,62.32,150.839996
"06-09-2019",111.300003,89.376022,66.989998,61.459999,204.300003,45.404999,15.092,278.899994,62.32,150.399994
"09-09-2019",110.199997,90.959778,67.260002,62.279999,206.649994,46.450001,15.034,277.049988,63.220001,154.080002
"10-09-2019",108.739998,92.707703,69.07,63.869999,207.600006,46.849998,15.052,269.850006,63.77,154.619995
"11-09-2019",109.139999,94.030716,69,64.660004,208.699997,47.18,15.09,270.5,63.810001,155.699997
"12-09-2019",109.339996,93.393349,68.010002,64.410004,210.149994,47.759998,15.176,275.850006,64.639999,156.759995
"13-09-2019",107.879997,93.596146,68.059998,65.75,212,48.540001,15.136,272.549988,65.059998,158.059998
"16-09-2019",106.480003,93.38369,67.870003,65.669998,210.300003,48.049999,15.132,268.5,65.099998,157.559998
"17-09-2019",108.260002,93.683067,66.849998,64.279999,209.699997,47.220001,15.134,270.799988,64.529999,155.839996
"18-09-2019",108.5,93.248497,66.199997,64.019997,210.100006,47.360001,15.206,273.450012,64.550003,155.940002
"19-09-2019",109.099998,94.127289,66.900002,63.919998,211.800003,47.424999,15.248,275,64.989998,158.919998
"20-09-2019",109.860001,94.648773,67.230003,63.889999,211.949997,47.345001,15.378,274.75,65.150002,159.800003
"23-09-2019",108.120003,93.316093,65.849998,63.419998,211.25,46.240002,15.424,272.399994,64,156.580002
"24-09-2019",108.379997,92.215187,65.959999,62,209.949997,45.465,15.334,273.899994,63.68,153.199997
"25-09-2019",106.699997,92.640099,66.07,61.830002,208.800003,45.400002,15.296,269.700012,63.380001,153.880005
"26-09-2019",107.5,92.427643,64.610001,61.990002,210.850006,44.865002,15.424,278.649994,63.09,153.639999
"27-09-2019",107.800003,94.021057,64.68,63.540001,211.850006,45.380001,15.362,285.100006,63.889999,154.899994
"30-09-2019",107.879997,94.880539,64.690002,64.120003,213.850006,45.619999,15.394,285.649994,64.589996,156.059998
"01-10-2019",106.860001,93.49958,62.48,63.25,212.050003,45.165001,15.338,282.200012,64.379997,153.800003
"02-10-2019",103.339996,91.587479,60.619999,61.77,206.850006,44.055,15.052,268.75,63.16,149.139999
"04-10-2019",104.839996,92.031708,62.279999,61.610001,206.25,43.810001,15.132,271.600006,62.389999,147.820007
"07-10-2019",104.279999,93.113297,63.130001,62.400002,207.699997,43.805,15.25,272.350006,62.68,148.539993
"08-10-2019",103.660004,91.664734,63.369999,61.599998,205.399994,43.555,15.272,269.850006,61.860001,149.100006
"09-10-2019",105.900002,92.649757,64.18,62.049999,206.100006,44.400002,15.35,278.75,62.349998,150
"10-10-2019",104.940002,93.180893,64.139999,62.98,207.149994,45.540001,15.304,278.600006,63.23,153.940002
"11-10-2019",115.68,95.730354,65.220001,64.860001,213.100006,47.060001,15.456,280.200012,64.779999,161.5
"14-10-2019",114.760002,95.778641,65.610001,64.589996,210.699997,47.064999,15.496,280.899994,64.910004,161.839996
"15-10-2019",115.480003,96.454636,66.639999,65.459999,214,48.049999,15.722,286.600006,66.629997,164.639999
"16-10-2019",116.639999,97.265831,66.209999,66.209999,213.649994,48.799999,15.708,281.600006,67.129997,169.779999
"17-10-2019",116,95.527557,65.970001,66.129997,215.350006,49.125,15.842,282,67.910004,170.179993
"18-10-2019",115.82,96.348404,65.239998,66.309998,218.100006,48.424999,15.932,281.350006,67.410004,169.339996
"21-10-2019",118.739998,98.443993,65.730003,67.610001,219.300003,49.200001,15.982,281.350006,67.839996,170.880005
"22-10-2019",119.5,99.660774,65,67.239998,220.600006,49.645,16.142,280.149994,68.470001,171.020004
"23-10-2019",118.459999,100.124313,66.5,67.790001,221.350006,50.419998,16.254,274,68.660004,171.619995
"24-10-2019",118.879997,100.220886,67.25,70.080002,222.899994,52.060001,15.992,273.149994,69.029999,175
"25-10-2019",119.220001,100.819626,66.540001,70.620003,221.550003,52.880001,16.006001,275.149994,69.43,172.360001
"28-10-2019",119.699997,101.514938,66.379997,69.989998,222.100006,53.549999,15.904,278.600006,69.889999,176.119995
"29-10-2019",118.900002,101.881897,65.93,70,221.899994,53.450001,15.66,276,69.830002,173.300003
"30-10-2019",119.400002,101.070709,67.279999,68.809998,220.699997,53.099998,15.718,277.950012,69.290001,174.580002
"31-10-2019",118.800003,99.834602,69.580002,68.230003,219,52.41,15.768,276.850006,68.709999,170.699997
"01-11-2019",119.620003,101.34111,69.900002,69,219.649994,52.700001,15.616,280,69.440002,172.699997
"04-11-2019",120.82,103.774681,71.279999,70.290001,222.050003,53.150002,15.666,286.100006,71.599998,177.720001
"05-11-2019",120.360001,104.663132,71.639999,71.029999,221.600006,53.32,15.636,281.350006,72.800003,178.199997
"06-11-2019",122.080002,104.643814,71.709999,71.370003,223.800003,52.610001,15.676,266.299988,73.510002,179.660004
"07-11-2019",122.699997,109.762062,71.589996,71.480003,225.100006,53.790001,15.356,274.5,74.449997,184.240005
"08-11-2019",123.260002,109.897255,70.629997,70.980003,219,53.450001,15.44,272,75.040001,181.679993
"11-11-2019",123.540001,108.680466,70.5,70.370003,220.100006,53.43,15.298,269.799988,75.029999,181.5
"12-11-2019",123.339996,110.55394,70.400002,71.07,218.899994,53.919998,15.352,269.450012,74.870003,182.940002
"13-11-2019",122.120003,110.650505,70.5,70.050003,218,53.540001,15.28,266.899994,73.660004,181
"14-11-2019",121.559998,110.824333,70.370003,70.209999,217.25,51.139999,15.128,265.299988,73.410004,179.919998
"15-11-2019",122.599998,111.056099,70.43,70.489998,218.850006,50.68,15.194,267.450012,74.550003,183.460007
"18-11-2019",122.059998,110.476677,70.25,69.860001,218.050003,50.23,15.208,270.950012,73.18,175.940002
"19-11-2019",122.660004,110.515305,70.190002,69.779999,218.699997,50.16,15.156,272.149994,73.519997,177.320007
"20-11-2019",122.260002,110.882271,69.150002,69.580002,217.850006,50.099998,15.1,273,73.32,175.5
"21-11-2019",122.360001,110.901581,68.5,69.449997,217.600006,51.029999,15.06,273,73.599998,176.339996
"22-11-2019",122.800003,110.843643,68.529999,69.68,218.5,52.029999,15.098,273,74.07,177.080002
"25-11-2019",123.360001,112.427399,69.620003,69.949997,218.649994,52.75,15.078,274.950012,74.18,177
